city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,5,500-999,Pvt Ltd,2,62,0.0
city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,100-500,Pvt Ltd,1,20,0.0
city_36,0.893,,Has relevent experience,Part time course,High School,,5,<10,Early Stage Startup,1,23,0.0
city_7,0.647,,Has relevent experience,Full time course,Masters,STEM,4,,,1,26,1.0
city_21,0.624,,No relevent experience,Full time course,High School,,3,,,never,58,0.0
city_116,0.743,,Has relevent experience,Full time course,High School,,2,100-500,Pvt Ltd,,108,0.0
city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,Arts,9,<10,Public Sector,3,28,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,57,1.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,>4,39,0.0
city_97,0.925,,No relevent experience,no_enrollment,Masters,Humanities,1,500-999,,never,13,0.0
city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,Other,7,50-99,Pvt Ltd,2,83,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,16,10000+,Pvt Ltd,>4,90,0.0
city_74,0.579,Male,No relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,2,32,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,1,55,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,2,83,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Pvt Ltd,1,92,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,3,100-500,NGO,1,74,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,,,>4,46,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Funded Startup,1,11,0.0
city_24,0.698,Male,Has relevent experience,no_enrollment,Primary School,,4,,,1,13,0.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,,5000-9999,Pvt Ltd,,216,0.0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Funded Startup,4,50,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,59,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,,,1,15,0.0
city_21,0.624,Female,No relevent experience,,Masters,STEM,2,,Funded Startup,1,7,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,<1,100-500,Pvt Ltd,2,22,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,6,,,never,56,0.0
city_159,0.843,Male,No relevent experience,Full time course,Masters,STEM,15,,Pvt Ltd,never,12,0.0
city_89,0.925,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,,1,75,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,12,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Masters,Humanities,13,500-999,Public Sector,>4,182,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,75,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,29,0.0
city_121,0.7809999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,21,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,,2,5,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,,,1,4,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,,100-500,,,46,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Funded Startup,1,17,1.0
city_105,0.794,Female,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,65,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,,100-500,Pvt Ltd,1,52,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,1,75,0.0
city_73,0.754,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,never,7,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,42,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,12,0.0
city_102,0.804,Male,Has relevent experience,Full time course,Masters,STEM,7,10000+,Public Sector,1,2,1.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,Pvt Ltd,1,40,0.0
city_24,0.698,,No relevent experience,,High School,,8,,,never,63,0.0
city_50,0.8959999999999999,,No relevent experience,no_enrollment,Graduate,STEM,>20,,,never,10,0.0
city_73,0.754,,No relevent experience,Full time course,Graduate,STEM,5,,,never,46,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,1,18,0.0
city_160,0.92,Male,No relevent experience,Full time course,High School,,7,100-500,Pvt Ltd,1,55,0.0
city_173,0.878,Male,Has relevent experience,Part time course,Primary School,,8,,,1,4,0.0
city_114,0.926,Male,No relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,324,1.0
city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,26,0.0
city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10-49,Pvt Ltd,>4,140,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Phd,Humanities,>20,,,>4,158,0.0
city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,6,100-500,,never,6,1.0
city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,1,80,1.0
city_19,0.682,,No relevent experience,Full time course,High School,,2,,,never,260,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,>4,7,0.0
city_136,0.897,Male,No relevent experience,no_enrollment,High School,,<1,50-99,Pvt Ltd,1,64,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,,3,,,never,22,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,50-99,Pvt Ltd,1,22,0.0
city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,3,50-99,,2,34,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,never,44,1.0
city_44,0.725,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,50,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Early Stage Startup,>4,78,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,12,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,3,28,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,>4,222,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Public Sector,>4,13,0.0
city_30,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Public Sector,3,7,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,33,0.0
city_149,0.6890000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,61,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,12,,,1,78,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,Arts,12,<10,Early Stage Startup,never,50,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,49,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,51,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,,,>20,50-99,Funded Startup,1,82,0.0
city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,8,100-500,Funded Startup,1,74,0.0
city_75,0.939,,No relevent experience,Part time course,Graduate,STEM,2,,,never,36,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,7,0.0
city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,2,,,1,65,1.0
city_173,0.878,Male,No relevent experience,Part time course,High School,,>20,1000-4999,Pvt Ltd,>4,196,0.0
city_1,0.847,Male,Has relevent experience,no_enrollment,Masters,STEM,3,,,never,39,0.0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,34,0.0
city_100,0.887,Male,No relevent experience,no_enrollment,High School,,5,,Pvt Ltd,2,106,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,,4,15,0.0
city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,never,86,0.0
city_80,0.847,Male,No relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,never,9,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,84,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,,7,,,2,25,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,10,,,2,4,0.0
city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,140,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,>4,14,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,No Major,7,1000-4999,Public Sector,>4,22,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,83,0.0
city_75,0.939,,No relevent experience,no_enrollment,Graduate,STEM,17,,,>4,194,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,,,10,100-500,Pvt Ltd,2,12,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,110,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,1,70,0.0
city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,105,0.0
city_150,0.698,Male,Has relevent experience,,Phd,Humanities,>20,,,1,9,1.0
city_138,0.836,Male,No relevent experience,Part time course,High School,,>20,50-99,Pvt Ltd,2,108,0.0
city_73,0.754,Male,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,>4,26,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,70,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,Pvt Ltd,2,52,0.0
city_160,0.92,Male,No relevent experience,Part time course,Graduate,Other,6,10000+,Public Sector,3,55,0.0
city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,55,1.0
city_114,0.926,,No relevent experience,,,,>20,,,2,27,0.0
city_159,0.843,Male,No relevent experience,Full time course,Primary School,,8,,,1,162,0.0
city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,never,15,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,,,1,80,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,2,48,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,,1,139,0.0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,10,,,1,70,0.0
city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,56,0.0
city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,2,10-49,,never,59,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,63,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,106,0.0
city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10-49,Pvt Ltd,2,16,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Public Sector,2,64,0.0
city_21,0.624,Male,Has relevent experience,Full time course,,,6,100-500,Pvt Ltd,1,51,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,No Major,2,50-99,Early Stage Startup,never,83,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,21,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,19,1.0
city_57,0.866,Male,No relevent experience,no_enrollment,Phd,STEM,9,100-500,Pvt Ltd,>4,53,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,146,1.0
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,<1,50-99,Pvt Ltd,1,59,0.0
city_114,0.926,Male,No relevent experience,Part time course,Masters,STEM,16,1000-4999,NGO,>4,101,0.0
city_101,0.5579999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Early Stage Startup,,141,0.0
city_65,0.802,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,22,1.0
city_74,0.579,Male,No relevent experience,no_enrollment,Graduate,Other,15,,,never,68,1.0
city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,78,1.0
city_36,0.893,,No relevent experience,no_enrollment,High School,,5,,,1,10,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,100-500,Funded Startup,1,28,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,>4,21,0.0
city_90,0.698,,No relevent experience,Full time course,Graduate,STEM,1,,,never,34,0.0
city_160,0.92,,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,,>4,24,0.0
city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,9,,,2,34,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,37,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,>4,33,0.0
city_100,0.887,,No relevent experience,Part time course,High School,,3,10-49,Pvt Ltd,1,12,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,<1,<10,Pvt Ltd,1,114,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,69,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,139,0.0
city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,,156,0.0
city_74,0.579,,No relevent experience,Full time course,Graduate,STEM,1,,,1,16,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,1,15,0.0
city_21,0.624,Male,No relevent experience,Full time course,Primary School,,4,,,never,25,1.0
city_103,0.92,Male,Has relevent experience,Full time course,High School,,2,10000+,Public Sector,never,34,0.0
city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,6,0.0
city_103,0.92,,No relevent experience,no_enrollment,High School,,5,,,2,27,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,83,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10-49,Pvt Ltd,3,26,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,,,>4,90,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,7,0.0
city_2,0.7879999999999999,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Funded Startup,1,56,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,80,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,2,23,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,3,,Pvt Ltd,never,11,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,11,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,48,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,100-500,Pvt Ltd,1,10,0.0
city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,9,50-99,Public Sector,2,2,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,,,12,50-99,Pvt Ltd,4,11,0.0
city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,96,0.0
city_16,0.91,,No relevent experience,Full time course,Graduate,STEM,1,,,1,6,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,2,10,0.0
city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,36,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,3,56,1.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,No Major,9,,,2,56,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,,,>4,32,1.0
city_23,0.899,Male,No relevent experience,Part time course,Graduate,STEM,4,,,never,18,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10-49,Other,2,324,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,,2,184,0.0
city_103,0.92,,No relevent experience,Full time course,Masters,STEM,19,,Public Sector,4,36,0.0
city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,1,49,0.0
city_10,0.895,,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,56,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,>4,98,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,6,0.0
city_146,0.735,Male,No relevent experience,no_enrollment,Graduate,STEM,15,,,>4,18,1.0
city_21,0.624,Female,No relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,1,32,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,1000-4999,Pvt Ltd,1,58,1.0
city_10,0.895,Male,No relevent experience,Full time course,Graduate,STEM,6,10-49,Pvt Ltd,2,73,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,21,0.0
city_23,0.899,Male,Has relevent experience,Full time course,Masters,STEM,13,500-999,Funded Startup,1,20,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Pvt Ltd,1,56,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,6,0.0
city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,2,10-49,Pvt Ltd,1,4,1.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,54,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,57,0.0
city_114,0.926,Male,Has relevent experience,Part time course,Masters,Business Degree,>20,1000-4999,Pvt Ltd,3,1,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Other,5,1000-4999,Public Sector,1,50,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,>4,10,0.0
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,500-999,Pvt Ltd,1,46,0.0
city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Other,2,4,0.0
city_114,0.926,Male,Has relevent experience,,,,15,50-99,Pvt Ltd,1,94,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,106,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,>4,96,1.0
city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,,4,,,never,89,0.0
city_61,0.913,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,18,0.0
city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,4,1000-4999,Pvt Ltd,,64,1.0
